cidade;cod_cidade;estado;cod_esatado;populacao;renda_domiciliar_per_capita;regiao
Santa Helena;4215554;SC;42;2.473;2601;Sul
Santa Rosa de Lima;4215604;SC;42;2.128;2601;Sul
Santa Rosa do Sul;4215653;SC;42;10.288;2601;Sul
Santa Terezinha;4215679;SC;42;8.077;2601;Sul
Santa Terezinha do Progresso;4215687;SC;42;2.562;2601;Sul
Santiago do Sul;4215695;SC;42;1.714;2601;Sul
Santo Amaro da Imperatriz;4215703;SC;42;29.392;2601;Sul
São Bernardino;4215752;SC;42;2.719;2601;Sul
São Bento do Sul;4215802;SC;42;86.851;2601;Sul
São Bonifácio;4215901;SC;42;2.986;2601;Sul
São Carlos;4216008;SC;42;10.460;2601;Sul
São Cristóvão do Sul;4216057;SC;42;6.389;2601;Sul
São Domingos;4216107;SC;42;9.356;2601;Sul
São Francisco do Sul;4216206;SC;42;55.784;2601;Sul
São João do Oeste;4216255;SC;42;6.446;2601;Sul
São João Batista;4216305;SC;42;34.733;2601;Sul
São João do Itaperiú;4216354;SC;42;4.732;2601;Sul
São João do Sul;4216404;SC;42;9.126;2601;Sul
São Joaquim;4216503;SC;42;26.852;2601;Sul
São José;4216602;SC;42;289.949;2601;Sul
São José do Cedro;4216701;SC;42;14.491;2601;Sul
São José do Cerrito;4216800;SC;42;8.755;2601;Sul
São Lourenço do Oeste;4216909;SC;42;25.770;2601;Sul
São Ludgero;4217006;SC;42;14.211;2601;Sul
São Martinho;4217105;SC;42;3.501;2601;Sul
São Miguel da Boa Vista;4217154;SC;42;1.788;2601;Sul
São Miguel do Oeste;4217204;SC;42;46.969;2601;Sul
São Pedro de Alcântara;4217253;SC;42;6.076;2601;Sul
Saudades;4217303;SC;42;10.680;2601;Sul
Schroeder;4217402;SC;42;21.273;2601;Sul
Seara;4217501;SC;42;19.241;2601;Sul
Serra Alta;4217550;SC;42;3.367;2601;Sul
Siderópolis;4217600;SC;42;14.087;2601;Sul
Sombrio;4217709;SC;42;31.397;2601;Sul
Sul Brasil;4217758;SC;42;2.894;2601;Sul
Taió;4217808;SC;42;18.808;2601;Sul
Tangará;4217907;SC;42;8.189;2601;Sul
Tigrinhos;4217956;SC;42;2.480;2601;Sul
Tijucas;4218004;SC;42;56.674;2601;Sul
Timbé do Sul;4218103;SC;42;5.495;2601;Sul
Timbó;4218202;SC;42;48.903;2601;Sul
Timbó Grande;4218251;SC;42;7.503;2601;Sul
Três Barras;4218301;SC;42;20.373;2601;Sul
Treviso;4218350;SC;42;3.895;2601;Sul
Treze de Maio;4218400;SC;42;7.585;2601;Sul
Treze Tílias;4218509;SC;42;9.308;2601;Sul
Trombudo Central;4218608;SC;42;7.532;2601;Sul
Tubarão;4218707;SC;42;115.495;2601;Sul
Tunápolis;4218756;SC;42;5.054;2601;Sul
Turvo;4218806;SC;42;13.492;2601;Sul
União do Oeste;4218855;SC;42;2.801;2601;Sul
Urubici;4218905;SC;42;11.048;2601;Sul
Urupema;4218954;SC;42;2.735;2601;Sul
Urussanga;4219002;SC;42;21.395;2601;Sul
Vargeão;4219101;SC;42;3.716;2601;Sul
Vargem;4219150;SC;42;2.632;2601;Sul
Vargem Bonita;4219176;SC;42;4.615;2601;Sul
Vidal Ramos;4219200;SC;42;6.275;2601;Sul
Videira;4219309;SC;42;58.299;2601;Sul
Vitor Meireles;4219358;SC;42;5.492;2601;Sul
Witmarsum;4219408;SC;42;4.451;2601;Sul
Xanxerê;4219507;SC;42;54.194;2601;Sul
Xavantina;4219606;SC;42;3.627;2601;Sul
Xaxim;4219705;SC;42;33.902;2601;Sul
Zortéa;4219853;SC;42;4.170;2601;Sul
Balneário Rincão;4220000;SC;42;17.226;2601;Sul
Aceguá;4300034;RS;43;4.253;2608;Sul
Água Santa;4300059;RS;43;4.000;2608;Sul
Agudo;4300109;RS;43;16.346;2608;Sul
Ajuricaba;4300208;RS;43;6.848;2608;Sul
Alecrim;4300307;RS;43;6.228;2608;Sul
Alegrete;4300406;RS;43;74.329;2608;Sul
Alegria;4300455;RS;43;3.711;2608;Sul
Almirante Tamandaré do Sul;4300471;RS;43;2.008;2608;Sul
Alpestre;4300505;RS;43;7.243;2608;Sul
Alto Alegre;4300554;RS;43;1.837;2608;Sul
Alto Feliz;4300570;RS;43;3.143;2608;Sul
Alvorada;4300604;RS;43;194.116;2608;Sul
Amaral Ferrador;4300638;RS;43;5.394;2608;Sul
Ametista do Sul;4300646;RS;43;7.822;2608;Sul
André da Rocha;4300661;RS;43;1.157;2608;Sul
Anta Gorda;4300703;RS;43;6.080;2608;Sul
Antônio Prado;4300802;RS;43;13.328;2608;Sul
Arambaré;4300851;RS;43;4.211;2608;Sul
Araricá;4300877;RS;43;8.794;2608;Sul
Aratiba;4300901;RS;43;6.618;2608;Sul
Arroio do Meio;4301008;RS;43;22.490;2608;Sul
Arroio do Sal;4301057;RS;43;11.384;2608;Sul
Arroio do Padre;4301073;RS;43;2.651;2608;Sul
Arroio dos Ratos;4301107;RS;43;14.923;2608;Sul
Arroio do Tigre;4301206;RS;43;12.296;2608;Sul
Arroio Grande;4301305;RS;43;17.887;2608;Sul
Arvorezinha;4301404;RS;43;10.545;2608;Sul
Augusto Pestana;4301503;RS;43;7.302;2608;Sul
Áurea;4301552;RS;43;3.460;2608;Sul
Bagé;4301602;RS;43;121.900;2608;Sul
Balneário Pinhal;4301636;RS;43;15.371;2608;Sul
Barão;4301651;RS;43;6.489;2608;Sul
Barão de Cotegipe;4301701;RS;43;7.313;2608;Sul
Barão do Triunfo;4301750;RS;43;5.983;2608;Sul
Barracão;4301800;RS;43;4.920;2608;Sul
Barra do Guarita;4301859;RS;43;3.230;2608;Sul
Barra do Quaraí;4301875;RS;43;4.337;2608;Sul
Barra do Ribeiro;4301909;RS;43;12.475;2608;Sul
Barra do Rio Azul;4301925;RS;43;1.724;2608;Sul
Barra Funda;4301958;RS;43;2.555;2608;Sul
Barros Cassal;4302006;RS;43;9.442;2608;Sul
Benjamin Constant do Sul;4302055;RS;43;2.120;2608;Sul
Bento Gonçalves;4302105;RS;43;127.775;2608;Sul
Boa Vista das Missões;4302154;RS;43;1.969;2608;Sul
Boa Vista do Buricá;4302204;RS;43;7.125;2608;Sul
Boa Vista do Cadeado;4302220;RS;43;2.271;2608;Sul
Boa Vista do Incra;4302238;RS;43;2.315;2608;Sul
Boa Vista do Sul;4302253;RS;43;2.815;2608;Sul
Bom Jesus;4302303;RS;43;11.431;2608;Sul
Bom Princípio;4302352;RS;43;13.650;2608;Sul
Bom Progresso;4302378;RS;43;2.134;2608;Sul
Bom Retiro do Sul;4302402;RS;43;12.578;2608;Sul
Boqueirão do Leão;4302451;RS;43;6.215;2608;Sul
Bossoroca;4302501;RS;43;5.988;2608;Sul
Bozano;4302584;RS;43;2.195;2608;Sul
Braga;4302600;RS;43;3.326;2608;Sul
Brochier;4302659;RS;43;5.079;2608;Sul
Butiá;4302709;RS;43;19.433;2608;Sul
Caçapava do Sul;4302808;RS;43;33.508;2608;Sul
Cacequi;4302907;RS;43;11.324;2608;Sul
Cachoeira do Sul;4303004;RS;43;82.250;2608;Sul
Cachoeirinha;4303103;RS;43;141.303;2608;Sul
Cacique Doble;4303202;RS;43;4.694;2608;Sul
Caibaté;4303301;RS;43;4.797;2608;Sul
Caiçara;4303400;RS;43;4.933;2608;Sul
Camaquã;4303509;RS;43;63.959;2608;Sul
Camargo;4303558;RS;43;3.056;2608;Sul
Cambará do Sul;4303608;RS;43;6.492;2608;Sul
Campestre da Serra;4303673;RS;43;3.311;2608;Sul
Campina das Missões;4303707;RS;43;6.001;2608;Sul
Campinas do Sul;4303806;RS;43;5.390;2608;Sul
Campo Bom;4303905;RS;43;64.704;2608;Sul
Campo Novo;4304002;RS;43;5.068;2608;Sul
Campos Borges;4304101;RS;43;3.693;2608;Sul
Candelária;4304200;RS;43;29.783;2608;Sul
Cândido Godói;4304309;RS;43;6.421;2608;Sul
Candiota;4304358;RS;43;10.992;2608;Sul
Canela;4304408;RS;43;50.613;2608;Sul
Canguçu;4304507;RS;43;50.998;2608;Sul
Canoas;4304606;RS;43;359.554;2608;Sul
Canudos do Vale;4304614;RS;43;1.687;2608;Sul
Capão Bonito do Sul;4304622;RS;43;1.769;2608;Sul
Capão da Canoa;4304630;RS;43;66.012;2608;Sul
Capão do Cipó;4304655;RS;43;3.186;2608;Sul
Capão do Leão;4304663;RS;43;27.389;2608;Sul
Capivari do Sul;4304671;RS;43;4.079;2608;Sul
Capela de Santana;4304689;RS;43;11.416;2608;Sul
Capitão;4304697;RS;43;2.991;2608;Sul
Carazinho;4304705;RS;43;63.638;2608;Sul
Caraá;4304713;RS;43;7.553;2608;Sul
Carlos Barbosa;4304804;RS;43;31.528;2608;Sul
Carlos Gomes;4304853;RS;43;1.387;2608;Sul
Casca;4304903;RS;43;9.689;2608;Sul
Caseiros;4304952;RS;43;3.064;2608;Sul
Catuípe;4305009;RS;43;8.840;2608;Sul
Caxias do Sul;4305108;RS;43;479.256;2608;Sul
Centenário;4305116;RS;43;2.779;2608;Sul
Cerrito;4305124;RS;43;5.915;2608;Sul
Cerro Branco;4305132;RS;43;3.865;2608;Sul
Cerro Grande;4305157;RS;43;2.429;2608;Sul
Cerro Grande do Sul;4305173;RS;43;9.343;2608;Sul
Cerro Largo;4305207;RS;43;14.009;2608;Sul
Chapada;4305306;RS;43;9.748;2608;Sul
Charqueadas;4305355;RS;43;36.109;2608;Sul
Charrua;4305371;RS;43;2.807;2608;Sul
Chiapetta;4305405;RS;43;3.992;2608;Sul
Chuí;4305439;RS;43;6.405;2608;Sul
Chuvisca;4305447;RS;43;4.686;2608;Sul
Cidreira;4305454;RS;43;17.538;2608;Sul
Ciríaco;4305504;RS;43;4.215;2608;Sul
Colinas;4305587;RS;43;2.474;2608;Sul
Colorado;4305603;RS;43;3.319;2608;Sul
Condor;4305702;RS;43;6.539;2608;Sul
Constantina;4305801;RS;43;10.623;2608;Sul
Coqueiro Baixo;4305835;RS;43;1.311;2608;Sul
Coqueiros do Sul;4305850;RS;43;2.251;2608;Sul
Coronel Barros;4305871;RS;43;2.892;2608;Sul
Coronel Bicaco;4305900;RS;43;6.230;2608;Sul
Coronel Pilar;4305934;RS;43;1.638;2608;Sul
Cotiporã;4305959;RS;43;3.926;2608;Sul
Coxilha;4305975;RS;43;2.719;2608;Sul
Crissiumal;4306007;RS;43;13.127;2608;Sul
Cristal;4306056;RS;43;7.454;2608;Sul
Cristal do Sul;4306072;RS;43;2.746;2608;Sul
Cruz Alta;4306106;RS;43;60.486;2608;Sul
Cruzaltense;4306130;RS;43;1.655;2608;Sul
Cruzeiro do Sul;4306205;RS;43;12.571;2608;Sul
David Canabarro;4306304;RS;43;4.403;2608;Sul
Derrubadas;4306320;RS;43;2.797;2608;Sul
Dezesseis de Novembro;4306353;RS;43;2.544;2608;Sul
Dilermando de Aguiar;4306379;RS;43;2.859;2608;Sul
Dois Irmãos;4306403;RS;43;31.769;2608;Sul
Dois Irmãos das Missões;4306429;RS;43;2.133;2608;Sul
Dois Lajeados;4306452;RS;43;3.158;2608;Sul
Dom Feliciano;4306502;RS;43;13.291;2608;Sul
Dom Pedro de Alcântara;4306551;RS;43;2.617;2608;Sul
Dom Pedrito;4306601;RS;43;38.094;2608;Sul
Dona Francisca;4306700;RS;43;3.136;2608;Sul
Doutor Maurício Cardoso;4306734;RS;43;4.542;2608;Sul
Doutor Ricardo;4306759;RS;43;1.925;2608;Sul
Eldorado do Sul;4306767;RS;43;40.954;2608;Sul
Encantado;4306809;RS;43;23.494;2608;Sul
Encruzilhada do Sul;4306908;RS;43;24.280;2608;Sul
Engenho Velho;4306924;RS;43;1.317;2608;Sul
Entre-Ijuís;4306932;RS;43;9.364;2608;Sul
Entre Rios do Sul;4306957;RS;43;2.731;2608;Sul
Erebango;4306973;RS;43;3.121;2608;Sul
Erechim;4307005;RS;43;109.497;2608;Sul
Ernestina;4307054;RS;43;3.097;2608;Sul
Herval;4307104;RS;43;6.307;2608;Sul
Erval Grande;4307203;RS;43;5.029;2608;Sul
Erval Seco;4307302;RS;43;6.902;2608;Sul
Esmeralda;4307401;RS;43;3.264;2608;Sul
Esperança do Sul;4307450;RS;43;3.294;2608;Sul
Espumoso;4307500;RS;43;15.478;2608;Sul
Estação;4307559;RS;43;5.688;2608;Sul
Estância Velha;4307609;RS;43;49.440;2608;Sul
Esteio;4307708;RS;43;78.181;2608;Sul
Estrela;4307807;RS;43;33.243;2608;Sul
Estrela Velha;4307815;RS;43;3.120;2608;Sul
Eugênio de Castro;4307831;RS;43;2.685;2608;Sul
Fagundes Varela;4307864;RS;43;2.620;2608;Sul
Farroupilha;4307906;RS;43;72.477;2608;Sul
Faxinal do Soturno;4308003;RS;43;6.846;2608;Sul
Faxinalzinho;4308052;RS;43;2.572;2608;Sul
Fazenda Vilanova;4308078;RS;43;4.399;2608;Sul
Feliz;4308102;RS;43;13.979;2608;Sul
Flores da Cunha;4308201;RS;43;31.973;2608;Sul
Floriano Peixoto;4308250;RS;43;1.694;2608;Sul
Fontoura Xavier;4308300;RS;43;9.721;2608;Sul
Formigueiro;4308409;RS;43;6.533;2608;Sul
Forquetinha;4308433;RS;43;2.441;2608;Sul
Fortaleza dos Valos;4308458;RS;43;4.569;2608;Sul
Frederico Westphalen;4308508;RS;43;33.684;2608;Sul
Garibaldi;4308607;RS;43;35.522;2608;Sul
Garruchos;4308656;RS;43;2.729;2608;Sul
Gaurama;4308706;RS;43;5.780;2608;Sul
General Câmara;4308805;RS;43;7.751;2608;Sul
Gentil;4308854;RS;43;1.783;2608;Sul
Getúlio Vargas;4308904;RS;43;16.950;2608;Sul
Giruá;4309001;RS;43;16.282;2608;Sul
Glorinha;4309050;RS;43;7.842;2608;Sul
Gramado;4309100;RS;43;41.621;2608;Sul
Gramado dos Loureiros;4309126;RS;43;2.049;2608;Sul
Gramado Xavier;4309159;RS;43;3.356;2608;Sul
Gravataí;4309209;RS;43;275.294;2608;Sul
Guabiju;4309258;RS;43;1.442;2608;Sul
Guaíba;4309308;RS;43;95.956;2608;Sul
Guaporé;4309407;RS;43;26.138;2608;Sul
Guarani das Missões;4309506;RS;43;7.553;2608;Sul
Harmonia;4309555;RS;43;5.524;2608;Sul
Herveiras;4309571;RS;43;2.608;2608;Sul
Horizontina;4309605;RS;43;19.246;2608;Sul
Hulha Negra;4309654;RS;43;6.102;2608;Sul
Humaitá;4309704;RS;43;4.774;2608;Sul
Ibarama;4309753;RS;43;3.793;2608;Sul
Ibiaçá;4309803;RS;43;4.618;2608;Sul
Ibiraiaras;4309902;RS;43;6.830;2608;Sul
Ibirapuitã;4309951;RS;43;3.793;2608;Sul
Ibirubá;4310009;RS;43;22.082;2608;Sul
Igrejinha;4310108;RS;43;34.763;2608;Sul
Ijuí;4310207;RS;43;87.775;2608;Sul
Ilópolis;4310306;RS;43;4.245;2608;Sul
Imbé;4310330;RS;43;27.931;2608;Sul
Imigrante;4310363;RS;43;3.148;2608;Sul
Independência;4310405;RS;43;6.558;2608;Sul
Inhacorá;4310413;RS;43;2.049;2608;Sul
Ipê;4310439;RS;43;5.496;2608;Sul
Ipiranga do Sul;4310462;RS;43;1.750;2608;Sul
Iraí;4310504;RS;43;7.624;2608;Sul
Itaara;4310538;RS;43;5.706;2608;Sul
Itacurubi;4310553;RS;43;3.042;2608;Sul
Itapuca;4310579;RS;43;1.967;2608;Sul
Itaqui;4310603;RS;43;36.830;2608;Sul
Itati;4310652;RS;43;2.695;2608;Sul
Itatiba do Sul;4310702;RS;43;3.249;2608;Sul
Ivorá;4310751;RS;43;1.964;2608;Sul
Ivoti;4310801;RS;43;23.533;2608;Sul
Jaboticaba;4310850;RS;43;3.850;2608;Sul
Jacuizinho;4310876;RS;43;2.070;2608;Sul
Jacutinga;4310900;RS;43;3.401;2608;Sul
Jaguarão;4311007;RS;43;27.406;2608;Sul
Jaguari;4311106;RS;43;10.779;2608;Sul
Jaquirana;4311122;RS;43;3.755;2608;Sul
Jari;4311130;RS;43;3.414;2608;Sul
Jóia;4311155;RS;43;7.305;2608;Sul
Júlio de Castilhos;4311205;RS;43;18.557;2608;Sul
Lagoa Bonita do Sul;4311239;RS;43;2.287;2608;Sul
Lagoão;4311254;RS;43;5.429;2608;Sul
Lagoa dos Três Cantos;4311270;RS;43;1.779;2608;Sul
Lagoa Vermelha;4311304;RS;43;28.617;2608;Sul
Lajeado;4311403;RS;43;96.651;2608;Sul
Lajeado do Bugre;4311429;RS;43;2.660;2608;Sul
Lavras do Sul;4311502;RS;43;7.294;2608;Sul
Liberato Salzano;4311601;RS;43;4.854;2608;Sul
Lindolfo Collor;4311627;RS;43;6.409;2608;Sul
Linha Nova;4311643;RS;43;1.720;2608;Sul
Machadinho;4311700;RS;43;5.864;2608;Sul
Maçambará;4311718;RS;43;4.487;2608;Sul
Mampituba;4311734;RS;43;3.201;2608;Sul
Manoel Viana;4311759;RS;43;6.917;2608;Sul
Maquiné;4311775;RS;43;7.588;2608;Sul
Maratá;4311791;RS;43;2.521;2608;Sul
Marau;4311809;RS;43;46.656;2608;Sul
Marcelino Ramos;4311908;RS;43;4.389;2608;Sul
Mariana Pimentel;4311981;RS;43;4.003;2608;Sul
Mariano Moro;4312005;RS;43;1.888;2608;Sul
Marques de Souza;4312054;RS;43;4.050;2608;Sul
Mata;4312104;RS;43;4.786;2608;Sul
Mato Castelhano;4312138;RS;43;2.610;2608;Sul
Mato Leitão;4312153;RS;43;4.990;2608;Sul
Mato Queimado;4312179;RS;43;1.833;2608;Sul
Maximiliano de Almeida;4312203;RS;43;4.258;2608;Sul
Minas do Leão;4312252;RS;43;7.661;2608;Sul
Miraguaí;4312302;RS;43;4.506;2608;Sul
Montauri;4312351;RS;43;1.530;2608;Sul
Monte Alegre dos Campos;4312377;RS;43;3.250;2608;Sul
Monte Belo do Sul;4312385;RS;43;2.609;2608;Sul
Montenegro;4312401;RS;43;66.295;2608;Sul
Mormaço;4312427;RS;43;2.815;2608;Sul
Morrinhos do Sul;4312443;RS;43;3.134;2608;Sul
Morro Redondo;4312450;RS;43;6.169;2608;Sul
Morro Reuter;4312476;RS;43;6.163;2608;Sul
Mostardas;4312500;RS;43;12.346;2608;Sul
Muçum;4312609;RS;43;4.694;2608;Sul
Muitos Capões;4312617;RS;43;2.938;2608;Sul
Muliterno;4312625;RS;43;1.755;2608;Sul
Não-Me-Toque;4312658;RS;43;18.314;2608;Sul
Nicolau Vergueiro;4312674;RS;43;1.979;2608;Sul
Nonoai;4312708;RS;43;14.056;2608;Sul
Nova Alvorada;4312757;RS;43;3.229;2608;Sul
Nova Araçá;4312807;RS;43;5.086;2608;Sul
Nova Bassano;4312906;RS;43;9.877;2608;Sul
Nova Boa Vista;4312955;RS;43;2.088;2608;Sul
Nova Bréscia;4313003;RS;43;3.105;2608;Sul
Nova Candelária;4313011;RS;43;3.134;2608;Sul
Nova Esperança do Sul;4313037;RS;43;4.974;2608;Sul
Nova Hartz;4313060;RS;43;20.539;2608;Sul
Nova Pádua;4313086;RS;43;2.390;2608;Sul
Nova Palma;4313102;RS;43;5.683;2608;Sul
Nova Petrópolis;4313201;RS;43;23.889;2608;Sul
Nova Prata;4313300;RS;43;26.587;2608;Sul
Nova Ramada;4313334;RS;43;2.201;2608;Sul
Nova Roma do Sul;4313359;RS;43;3.543;2608;Sul
Nova Santa Rita;4313375;RS;43;30.121;2608;Sul
Novo Cabrais;4313391;RS;43;3.636;2608;Sul
Novo Hamburgo;4313409;RS;43;235.879;2608;Sul
Novo Machado;4313425;RS;43;3.246;2608;Sul
Novo Tiradentes;4313441;RS;43;2.188;2608;Sul
Novo Xingu;4313466;RS;43;1.678;2608;Sul
Novo Barreiro;4313490;RS;43;4.371;2608;Sul
Osório;4313508;RS;43;48.929;2608;Sul
Paim Filho;4313607;RS;43;3.691;2608;Sul
Palmares do Sul;4313656;RS;43;13.170;2608;Sul
Palmeira das Missões;4313706;RS;43;34.233;2608;Sul
Palmitinho;4313805;RS;43;8.032;2608;Sul
Panambi;4313904;RS;43;45.042;2608;Sul
Pantano Grande;4313953;RS;43;10.438;2608;Sul
Paraí;4314001;RS;43;7.357;2608;Sul
Paraíso do Sul;4314027;RS;43;6.635;2608;Sul
Pareci Novo;4314035;RS;43;4.433;2608;Sul
Parobé;4314050;RS;43;53.555;2608;Sul
Passa Sete;4314068;RS;43;4.036;2608;Sul
Passo do Sobrado;4314076;RS;43;6.154;2608;Sul
Passo Fundo;4314100;RS;43;214.564;2608;Sul
Paulo Bento;4314134;RS;43;2.188;2608;Sul
Paverama;4314159;RS;43;8.146;2608;Sul
Pedras Altas;4314175;RS;43;2.100;2608;Sul
Pedro Osório;4314209;RS;43;7.634;2608;Sul
Pejuçara;4314308;RS;43;3.819;2608;Sul
Pelotas;4314407;RS;43;336.131;2608;Sul
Picada Café;4314423;RS;43;5.470;2608;Sul
Pinhal;4314456;RS;43;3.034;2608;Sul
Pinhal da Serra;4314464;RS;43;2.299;2608;Sul
Pinhal Grande;4314472;RS;43;3.867;2608;Sul
Pinheirinho do Vale;4314498;RS;43;4.637;2608;Sul
Pinheiro Machado;4314506;RS;43;11.409;2608;Sul
Pinto Bandeira;4314548;RS;43;2.784;2608;Sul
Pirapó;4314555;RS;43;2.260;2608;Sul
Piratini;4314605;RS;43;17.792;2608;Sul
Planalto;4314704;RS;43;10.624;2608;Sul
Poço das Antas;4314753;RS;43;2.222;2608;Sul
Pontão;4314779;RS;43;3.350;2608;Sul
Ponte Preta;4314787;RS;43;1.604;2608;Sul
Portão;4314803;RS;43;35.237;2608;Sul
Porto Alegre;4314902;RS;43;1.389.322;2608;Sul
Porto Lucena;4315008;RS;43;4.424;2608;Sul
Porto Mauá;4315057;RS;43;2.176;2608;Sul
Porto Vera Cruz;4315073;RS;43;1.585;2608;Sul
Porto Xavier;4315107;RS;43;10.132;2608;Sul
Pouso Novo;4315131;RS;43;1.773;2608;Sul
Presidente Lucena;4315149;RS;43;3.159;2608;Sul
Progresso;4315156;RS;43;5.430;2608;Sul
Protásio Alves;4315172;RS;43;2.069;2608;Sul
Putinga;4315206;RS;43;3.814;2608;Sul
Quaraí;4315305;RS;43;23.988;2608;Sul
Quatro Irmãos;4315313;RS;43;1.579;2608;Sul
Quevedos;4315321;RS;43;2.555;2608;Sul
Quinze de Novembro;4315354;RS;43;4.000;2608;Sul
Redentora;4315404;RS;43;9.934;2608;Sul
Relvado;4315453;RS;43;1.828;2608;Sul
Restinga Sêca;4315503;RS;43;15.213;2608;Sul
Rio dos Índios;4315552;RS;43;2.874;2608;Sul
Rio Grande;4315602;RS;43;198.958;2608;Sul
Rio Pardo;4315701;RS;43;35.666;2608;Sul
Riozinho;4315750;RS;43;4.572;2608;Sul
Roca Sales;4315800;RS;43;10.644;2608;Sul
Rodeio Bonito;4315909;RS;43;6.821;2608;Sul
Rolador;4315958;RS;43;2.332;2608;Sul
Rolante;4316006;RS;43;21.733;2608;Sul
Ronda Alta;4316105;RS;43;9.972;2608;Sul
Rondinha;4316204;RS;43;5.083;2608;Sul
Roque Gonzales;4316303;RS;43;6.698;2608;Sul
Rosário do Sul;4316402;RS;43;37.700;2608;Sul
Sagrada Família;4316428;RS;43;2.529;2608;Sul
Saldanha Marinho;4316436;RS;43;2.621;2608;Sul
Salto do Jacuí;4316451;RS;43;10.373;2608;Sul
Salvador das Missões;4316477;RS;43;2.953;2608;Sul
Salvador do Sul;4316501;RS;43;7.182;2608;Sul
Sananduva;4316600;RS;43;16.759;2608;Sul
Santa Bárbara do Sul;4316709;RS;43;8.275;2608;Sul
Santa Cecília do Sul;4316733;RS;43;1.710;2608;Sul
Santa Clara do Sul;4316758;RS;43;7.067;2608;Sul
Santa Cruz do Sul;4316808;RS;43;138.104;2608;Sul
Santa Maria;4316907;RS;43;282.244;2608;Sul
Santa Maria do Herval;4316956;RS;43;6.482;2608;Sul
Santa Margarida do Sul;4316972;RS;43;2.658;2608;Sul
Santana da Boa Vista;4317004;RS;43;7.140;2608;Sul
Sant'Ana do Livramento;4317103;RS;43;87.296;2608;Sul
Santa Rosa;4317202;RS;43;79.395;2608;Sul
Santa Tereza;4317251;RS;43;1.531;2608;Sul
Santa Vitória do Palmar;4317301;RS;43;31.961;2608;Sul
Santiago;4317400;RS;43;50.331;2608;Sul
Santo Ângelo;4317509;RS;43;79.130;2608;Sul
Santo Antônio do Palma;4317558;RS;43;2.134;2608;Sul
Santo Antônio da Patrulha;4317608;RS;43;44.393;2608;Sul
Santo Antônio das Missões;4317707;RS;43;10.493;2608;Sul
Santo Antônio do Planalto;4317756;RS;43;2.136;2608;Sul
Santo Augusto;4317806;RS;43;14.196;2608;Sul
Santo Cristo;4317905;RS;43;15.656;2608;Sul
Santo Expedito do Sul;4317954;RS;43;2.395;2608;Sul
São Borja;4318002;RS;43;61.323;2608;Sul
São Domingos do Sul;4318051;RS;43;2.808;2608;Sul
São Francisco de Assis;4318101;RS;43;17.949;2608;Sul
São Francisco de Paula;4318200;RS;43;22.373;2608;Sul
São Gabriel;4318309;RS;43;60.102;2608;Sul
São Jerônimo;4318408;RS;43;21.421;2608;Sul
São João da Urtiga;4318424;RS;43;4.549;2608;Sul
São João do Polêsine;4318432;RS;43;2.707;2608;Sul
São Jorge;4318440;RS;43;2.976;2608;Sul
São José das Missões;4318457;RS;43;2.403;2608;Sul
São José do Herval;4318465;RS;43;1.934;2608;Sul
São José do Hortêncio;4318481;RS;43;4.551;2608;Sul
São José do Inhacorá;4318499;RS;43;2.463;2608;Sul
São José do Norte;4318507;RS;43;26.245;2608;Sul
São José do Ouro;4318606;RS;43;6.978;2608;Sul
São José do Sul;4318614;RS;43;2.440;2608;Sul
São José dos Ausentes;4318622;RS;43;4.286;2608;Sul
São Leopoldo;4318705;RS;43;225.669;2608;Sul
São Lourenço do Sul;4318804;RS;43;43.283;2608;Sul
São Luiz Gonzaga;4318903;RS;43;35.858;2608;Sul
São Marcos;4319000;RS;43;21.537;2608;Sul
São Martinho;4319109;RS;43;5.589;2608;Sul
São Martinho da Serra;4319125;RS;43;2.911;2608;Sul
São Miguel das Missões;4319158;RS;43;7.196;2608;Sul
São Nicolau;4319208;RS;43;5.248;2608;Sul
São Paulo das Missões;4319307;RS;43;5.948;2608;Sul
São Pedro da Serra;4319356;RS;43;3.614;2608;Sul
São Pedro das Missões;4319364;RS;43;1.791;2608;Sul
São Pedro do Butiá;4319372;RS;43;3.139;2608;Sul
São Pedro do Sul;4319406;RS;43;15.870;2608;Sul
São Sebastião do Caí;4319505;RS;43;24.883;2608;Sul
São Sepé;4319604;RS;43;21.575;2608;Sul
São Valentim;4319703;RS;43;3.324;2608;Sul
São Valentim do Sul;4319711;RS;43;2.255;2608;Sul
São Valério do Sul;4319737;RS;43;2.594;2608;Sul
São Vendelino;4319752;RS;43;2.306;2608;Sul
São Vicente do Sul;4319802;RS;43;8.259;2608;Sul
Sapiranga;4319901;RS;43;77.898;2608;Sul
Sapucaia do Sul;4320008;RS;43;136.542;2608;Sul
Sarandi;4320107;RS;43;23.356;2608;Sul
Seberi;4320206;RS;43;12.313;2608;Sul
Sede Nova;4320230;RS;43;2.753;2608;Sul
Segredo;4320263;RS;43;6.107;2608;Sul
Selbach;4320305;RS;43;5.220;2608;Sul
Senador Salgado Filho;4320321;RS;43;2.726;2608;Sul
Sentinela do Sul;4320354;RS;43;5.422;2608;Sul
Serafina Corrêa;4320404;RS;43;17.379;2608;Sul
Sério;4320453;RS;43;2.093;2608;Sul
Sertão;4320503;RS;43;5.637;2608;Sul
Sertão Santana;4320552;RS;43;5.988;2608;Sul
Sete de Setembro;4320578;RS;43;1.884;2608;Sul
Severiano de Almeida;4320602;RS;43;3.467;2608;Sul
